type	latitude	longitude	altitude (m)	name	desc	kml_folder
T	36.915243782	-79.241246486	166.3			
T	36.919679303	-79.233579406	173.1			
T	37.037413488	-79.187189610	196.7			
T	37.071145736	-79.183845807	168.4			
T	37.105273431	-79.180450350	208.1			
T	37.144904609	-79.182143320	198.1			
T	37.182188509	-79.182788351	224.5			
T	37.389690546	-79.276454006	229.2			
T	37.409499390	-79.297641738	271.9			
T	37.427996932	-79.412326156	294.8			
T	37.417694925	-79.429145268	275.7			
T	37.301700915	-79.509210502	281.8			
T	37.064674490	-79.500544956	283.2			
T	36.886502639	-79.437736469	232.6			
T	36.865514083	-79.428435082	238.3			
T	36.794974979	-79.335082935	187.0			
T	36.848433806	-79.236358847	171.8			
T	36.871257302	-79.220622075	168.7			
T	36.896857380	-79.205779381	147.9			
T	36.922093667	-79.193712784	176.1			
T	36.950251233	-79.182576482	165.3			
T	37.109717867	-79.188587409	193.5			
T	37.129088506	-79.199076881	163.9			
T	37.196931055	-79.314015391	229.1			
T	37.202055348	-79.336028602	251.9			
T	37.212210549	-79.494836022	264.7			
T	37.207169554	-79.519746370	277.9			
T	37.163179003	-79.638947011	297.1			
T	37.148245386	-79.648958480	260.9			
T	37.057274958	-79.659824871	251.5			
T	37.043061379	-79.653030836	246.5			
T	37.026110209	-79.644931875	243.7			
T	37.007093023	-79.632547308	255.7			
T	36.991044997	-79.621625308	283.4			
T	36.903212267	-79.512370769	250.4			
T	36.893450199	-79.390010872	256.5			
T	37.020939500	-79.325267855	268.0			
T	37.051328551	-79.324732488	231.8			
T	37.209320585	-79.395850633	268.5			
T	37.292493315	-79.570673488	298.2			
T	37.294006734	-79.595489400	273.8			
T	37.255800768	-79.720163696	320.1			
T	37.239710049	-79.733335147	280.5			
T	37.109688178	-79.759370096	280.6			
T	36.967772134	-79.705893202	274.9			
T	36.951939071	-79.694772286	265.0			
T	36.898343880	-79.622929287	213.0			
T	36.898074943	-79.609857200	241.4			
T	36.949315496	-79.546536095	242.1			
T	37.129001630	-79.539127543	255.4			
T	37.232081136	-79.622859655	279.2			
T	37.238042895	-79.642769530	262.5			
T	37.238577422	-79.722401381	317.6			
T	37.234085689	-79.744505757	304.2			
T	37.179284216	-79.876478941	385.0			
T	37.110076223	-79.913298152	314.0			
T	37.010671165	-79.840903535	299.7			
T	37.001279482	-79.825939554	276.5			
T	36.974806702	-79.715985587	307.6			
T	36.975731428	-79.696618162	280.6			
T	36.982170474	-79.679965953	274.1			
T	37.080065885	-79.593769959	273.8			
T	37.213086734	-79.586930817	254.7			
T	37.490357379	-79.719112831	347.8			
T	37.589948287	-79.860773748	448.6			
T	37.602114863	-79.896373932	428.2			
T	37.592714539	-80.086251603	559.0			
T	37.443230060	-80.181965287	1036.9			
T	37.222970454	-80.117425641	862.2			
T	37.198013684	-80.103271564	479.6			
T	37.104586998	-80.009742248	663.0			
T	37.120300310	-79.894530168	318.4			
T	37.139933862	-79.877083414	354.4			
T	37.361905156	-79.823740447	381.6			
T	37.679834330	-79.918767247	502.3			
T	37.820996747	-80.064462367	440.5			
T	37.833292794	-80.086219451	502.1			
T	37.842159253	-80.228658793	712.4			
T	37.829375910	-80.249652077	684.9			
T	37.642520563	-80.308022155	924.3			
T	37.416903216	-80.241793368	869.4			
T	37.383089675	-80.226291385	472.9			
T	37.232801156	-80.127041369	474.5			
T	37.210978504	-80.107003388	542.0			
T	37.158673259	-80.008309227	492.9			
T	37.269202996	-79.905380042	279.9			
T	37.553604711	-79.906152891	467.6			
T	37.600797511	-79.921842361	402.5			
T	37.811943133	-80.067760253	448.9			
T	37.827271567	-80.094948112	469.6			
T	37.818419319	-80.220118699	764.0			
T	37.793598134	-80.238529201	725.8			
T	37.577861867	-80.275817416	829.3			
T	37.536244564	-80.271682726	841.1			
T	37.276845381	-80.192104710	592.3			
T	37.121934533	-80.099325757	847.5			
T	37.095481324	-80.029549299	471.0			
T	37.101428957	-80.011662326	567.8			
T	37.107668326	-79.994065326	670.2			
T	37.233318925	-79.911477801	349.3			
T	37.266734814	-79.900585470	306.4			
T	37.497652122	-79.919055807	353.1			
T	37.659251521	-80.018427235	770.4			
T	37.674277520	-80.041137029	616.9			
T	37.709443119	-80.182053939	727.9			
T	37.630198614	-80.289543982	711.1			
T	37.427156180	-80.285079962	776.0			
T	37.393168626	-80.269233237	781.3			
T	37.366152094	-80.257375024	549.5			
T	37.186845603	-80.121575280	634.5			
T	37.165486630	-80.099370010	775.7			
T	37.070702205	-79.964514949	370.9			
T	37.082987248	-79.858150656	333.5			
T	37.095430721	-79.844078728	302.9			
T	37.315757218	-79.822272411	600.6			
T	37.525926077	-79.962508383	533.4			
T	37.550857706	-79.993830847	437.4			
T	37.592397972	-80.165647043	975.2			
T	37.584202447	-80.187895628	1039.4			
T	37.437890739	-80.287506481	774.6			
T	37.403863270	-80.290348406	757.8			
T	37.212159963	-80.266325164	589.9			
T	37.190218681	-80.257050644	475.2			
T	37.107366271	-80.207229062	555.9			
T	37.147396414	-80.170191037	815.2			
T	37.350004100	-80.160174424	620.9			
T	37.391882968	-80.164838615	606.6			
T	37.639566150	-80.244689973	644.8			
T	37.668681206	-80.260679704	840.8			
T	37.690719037	-80.272792224	898.8			
T	37.741745730	-80.348108360	668.6			
T	37.637600055	-80.394708628	867.5			
T	37.608681876	-80.397338248	782.0			
T	37.379904202	-80.373433101	760.0			
T	37.341243916	-80.365221559	903.9			
T	37.151164154	-80.312386264	584.7			
T	37.116520011	-80.298266338	516.7			
T	37.223753960	-80.294943307	448.1			
T	37.397297517	-80.305233398	754.5			
T	37.444780093	-80.310318459	678.0			
T	37.669202879	-80.358153200	818.0			
T	37.715332557	-80.376626656	717.6			
T	37.605054030	-80.395214780	753.2			
T	37.392163396	-80.403176900	790.4			
T	37.352722488	-80.398147032	678.5			
T	37.160809131	-80.397459205	593.1			
T	37.120024223	-80.397126161	664.2			
T	37.228864707	-80.403320600	682.2			
T	37.260566030	-80.404620143	656.3			
T	37.501525967	-80.438066271	858.7			
T	37.539301250	-80.445376443	759.3			
T	37.572789699	-80.457771361	705.9			
T	37.682882496	-80.500127673	642.6			
T	37.648670904	-80.527097305	690.3			
T	37.631935551	-80.528805080	697.5			
T	37.473511075	-80.520843339	1117.7			
T	37.443144140	-80.517191392	807.9			
T	37.410816671	-80.508560400	1167.5			
T	37.240220400	-80.465173530	596.4			
T	37.227206299	-80.460742943	608.4			
T	37.213613361	-80.459612917	621.5			
T	37.182441050	-80.443777724	654.4			
T	37.253518653	-80.436860099	622.2			
T	37.279093934	-80.438399230	745.3			
T	37.502327429	-80.473118820	899.3			
T	37.543210195	-80.486495421	786.4			
T	37.696839231	-80.556252825	591.8			
T	37.649946521	-80.583359956	678.0			
T	37.625159637	-80.583921908	821.6			
T	37.597039494	-80.582327777	853.8			
T	37.564956792	-80.582064515	576.3			
T	37.299467126	-80.533073918	619.9			
T	37.261350754	-80.523447174	669.8			
T	37.227328759	-80.516529019	577.8			
T	37.194228058	-80.506275851	569.6			
T	37.163941226	-80.501387836	586.4			
T	37.059397413	-80.480312503	617.6			
T	37.072149246	-80.467120033	640.9			
T	37.085975849	-80.465346883	619.0			
T	37.102813348	-80.465445923	624.2			
T	37.127041042	-80.462982737	640.2			
T	37.314429818	-80.493792632	614.2			
T	37.348744538	-80.503974638	885.0			
T	37.379651086	-80.515767211	1137.2			
T	37.492142215	-80.567475461	679.6			
T	37.515565690	-80.590154772	636.7			
T	37.518457932	-80.595910039	657.4			
T	37.447933117	-80.655692755	629.0			
T	37.419464955	-80.664292414	849.4			
T	37.391801877	-80.669273461	803.2			
T	37.215277602	-80.679551967	713.8			
T	37.191125942	-80.678316736	631.2			
T	37.090963828	-80.657666849	633.9			
T	37.192275604	-80.638165882	556.1			
T	37.221702382	-80.631692717	609.7			
T	37.442966823	-80.640761719	773.5			
T	37.476993279	-80.647416559	599.6			
T	37.601340271	-80.684002166	678.2			
T	37.602830513	-80.696876359	629.7			
T	37.446615347	-80.662616126	623.9			
T	37.213665577	-80.566933394	578.0			
T	37.181280798	-80.553062581	546.7			
T	37.044396507	-80.488354945	627.1			
T	37.024580842	-80.471685318	710.6			
T	37.099830533	-80.463517641	623.1			
T	37.310358602	-80.513651941	570.6			
T	37.348144912	-80.526290478	1116.0			
T	37.476357338	-80.588530097	668.7			
T	37.458453866	-80.600334986	838.1			
T	37.312462638	-80.560289367	594.3			
T	37.274944921	-80.547297549	626.2			
T	37.064936840	-80.469586851	625.5			
T	37.037191221	-80.458568086	658.0			
T	36.921965523	-80.417807626	852.1			
T	36.925395792	-80.416587056	836.8			
T	37.045620965	-80.449796440	658.6			
T	37.275002451	-80.528619126	680.8			
T	37.311784000	-80.544745027	599.0			
T	37.449534696	-80.606213805	948.7			
T	37.464109473	-80.611757313	735.2			
T	37.470438361	-80.619743759	680.1			
T	37.316377086	-80.559043548	692.7			
T	37.276252018	-80.540652383	636.2			
T	37.067149156	-80.442336926	620.8			
T	37.045905857	-80.432131643	655.6			
T	36.939124188	-80.380158407	871.1			
T	36.990267674	-80.381802146	638.3			
T	37.012341778	-80.385457016	688.4			
T	37.040985840	-80.389630582	710.4			
T	37.072973998	-80.395849955	626.6			
T	37.110815805	-80.409301857	634.9			
T	37.146490316	-80.417423122	644.9			
T	37.188019708	-80.432637859	645.5			
T	37.226677065	-80.445679252	628.2			
T	37.427190933	-80.541802727	899.8			
T	37.450456557	-80.560357464	924.8			
T	37.354723518	-80.530459953	1292.8			
T	37.320728802	-80.516467384	633.8			
T	37.061639389	-80.402939234	622.8			
T	36.909648220	-80.340382383	704.9			
T	36.895162864	-80.334450253	695.5			
T	36.856564410	-80.313182264	787.1			
T	36.918050769	-80.314652658	755.3			
T	36.942763397	-80.316461880	748.9			
T	37.166142424	-80.371899678	526.0			
T	37.206930643	-80.389645257	683.4			
T	37.399230546	-80.475018240	761.5			
T	37.401115850	-80.483708436	959.9			
T	37.225001864	-80.422954548	625.6			
T	37.006440484	-80.332122910	795.3			
T	36.977400540	-80.317398313	695.9			
T	36.882579575	-80.278769180	778.8			
T	36.867131380	-80.265770618	811.4			
T	36.968676366	-80.266751876	672.9			
T	36.999468265	-80.271829417	775.8			
T	37.269958168	-80.344540347	498.2			
T	37.315923294	-80.364837177	650.3			
T	37.501654944	-80.476561287	852.4			
T	37.480279162	-80.505763096	1163.5			
T	37.460908628	-80.505252544	1129.1			
T	37.268216888	-80.439026489	653.3			
T	37.028675882	-80.317868085	750.5			
T	36.996623358	-80.301479642	744.3			
T	36.877029793	-80.230907409	728.3			
T	36.854482991	-80.197120660	493.9			
T	36.973570554	-80.179792773	770.9			
T	37.257811324	-80.231727113	763.7			
T	37.303889218	-80.247416862	691.3			
T	37.524937382	-80.345071059	640.1			
T	37.503584495	-80.355581781	859.1			
T	37.485196712	-80.352536899	1024.0			
T	37.277061772	-80.275694625	771.9			
T	36.960439240	-80.151309873	804.2			
T	36.922022564	-80.136302744	436.0			
T	36.735760758	-80.062160705	371.2			
T	36.706238298	-80.041431318	344.6			
T	36.796329870	-80.035709755	311.3			
T	37.089524257	-80.098521888	641.6			
T	37.129876529	-80.110990801	839.5			
T	37.287064644	-80.176136491	591.7			
T	37.293308820	-80.179629344	658.7			
T	37.134123571	-80.106369641	887.1			
T	36.975039191	-80.040974700	410.3			
T	36.934673067	-80.028369920	438.4			
T	36.776859283	-79.975159214	333.8			
T	36.731176734	-79.962016602	249.1			
T	36.810313990	-79.981123342	275.1			
T	37.038857926	-80.053125080	403.5			
T	37.289060383	-80.166398139	619.2			
T	37.333090899	-80.190944730	585.1			
T	37.249343290	-80.154798416	369.2			
T	37.186121017	-80.124676352	690.6			
T	36.962450422	-80.027104381	411.3			
T	36.795052174	-79.955993616	375.1			
T	36.758521802	-79.938609700	244.3			
T	36.832253744	-79.944029347	352.3			
T	37.113835785	-79.983871145	702.4			
T	37.306189721	-80.045779450	335.0			
T	37.318802071	-80.052512064	391.3			
T	37.332108113	-80.055994554	503.1			
T	37.310432327	-80.058809074	371.3			
T	37.293353102	-80.056814540	322.1			
T	37.122901065	-79.998831994	604.0			
T	36.917238509	-79.921514768	368.6			
T	36.888967627	-79.912679986	416.8			
T	36.795157268	-79.884170661	325.8			
T	36.808610439	-79.888255120	362.0			
T	36.970749754	-79.944092688	368.5			
T	37.004995046	-79.959449167	397.2			
T	37.043213481	-79.973533673	365.2			
T	37.221144869	-80.063356886	518.7			
T	37.249249701	-80.078901578	571.6			
T	37.206148994	-80.083213321	505.2			
T	37.183375609	-80.077587499	587.9			
T	36.920277377	-79.979945513	379.9			
T	36.889269992	-79.969293867	370.7			
T	36.858680348	-79.958830448	334.0			
T	36.831077567	-79.949973356	322.8			
T	36.744512102	-79.924243778	230.7			
T	36.777358262	-79.929654435	313.6			
T	37.045690447	-79.991963000	402.7			
T	37.105144691	-80.006547598	712.3			
T	37.423395047	-80.134099852	431.7			
T	37.495668934	-80.184817192	548.6			
T	37.484680461	-80.182505577	704.5			
T	37.308903127	-80.115533354	512.1			
T	37.268260190	-80.097177805	370.7			
T	37.221323002	-80.077535790	483.8			
T	37.174852147	-80.055400489	772.3			
T	37.129488424	-80.037756109	820.4			
T	37.085332645	-80.017142445	533.3			
T	36.862553505	-79.924527580	340.1			
T	36.846035564	-79.918686019	336.9			
T	36.832871526	-79.911410330	477.5			
T	36.847218378	-79.912742233	355.3			
T	37.063012407	-79.970633023	376.8			
T	37.106614703	-79.986844690	513.8			
T	37.345704706	-80.088291262	655.5			
T	37.407782491	-80.122023350	572.9			
T	37.284756264	-80.080812799	312.4			
T	37.044152753	-79.984299028	372.1			
T	36.999646260	-79.970079503	354.8			
T	36.962062916	-79.956158548	335.7			
T	36.770507805	-79.893341152	265.6			
T	36.717030924	-79.879796967	237.8			
T	36.811976851	-79.899882647	353.4			
T	36.845803856	-79.905394554	358.6			
T	37.173770580	-79.988858646	361.7			
T	37.398952494	-80.077011907	555.6			
T	37.344478955	-80.062459091	718.1			
T	37.126667009	-79.987521143	515.5			
T	37.085206981	-79.972372163	385.0			
T	36.831801527	-79.887851483	379.5			
T	36.813019110	-79.880895362	405.1			
T	36.734911863	-79.860820965	267.5			
T	36.770880002	-79.864486539	327.0			
T	36.795637775	-79.868224423	318.6			
T	37.051768922	-79.916725511	308.3			
T	37.109180787	-79.933483069	340.1			
T	37.357572625	-80.033227517	514.7			
T	37.383202826	-80.046689163	708.0			
T	37.360942369	-80.049358270	365.0			
T	37.341768823	-80.043064604	419.3			
T	37.319070988	-80.034700826	348.1			
T	37.103754873	-79.944399738	346.9			
T	37.059117610	-79.927471633	357.1			
T	37.015705964	-79.907652017	501.0			
T	36.972428909	-79.891240435	302.1			
T	36.932628248	-79.876610637	312.3			
T	36.754810023	-79.816924206	249.0			
T	36.739242782	-79.811840841	244.5			
T	36.699979087	-79.800172577	229.2			
T	36.807913096	-79.806599402	318.0			
T	36.841677039	-79.811568958	330.1			
T	37.212855639	-79.893816429	298.5			
T	37.407838064	-79.979580058	370.7			
T	37.433410218	-79.992475733	773.3			
T	37.248867232	-79.937239245	495.7			
T	37.207708747	-79.919145260	352.2			
T	36.880505743	-79.792722118	300.6			
T	36.684484513	-79.728698541	276.7			
T	36.663683788	-79.723969434	285.6			
T	36.608411514	-79.707208640	220.1			
T	36.701461899	-79.712411263	307.0			
T	36.736175309	-79.717827859	248.1			
T	37.042984986	-79.790219502	340.7			
T	37.090841171	-79.804305000	309.7			
T	37.299898745	-79.889046925	308.8			
T	37.321143983	-79.903271091	353.4			
T	37.304848277	-79.898633912	327.2			
T	37.124308225	-79.827973947	335.3			
T	37.086050250	-79.812072329	318.4			
T	36.845919393	-79.719638422	278.0			
T	36.813509672	-79.709587198	500.7			
T	36.698499318	-79.673122988	263.4			
T	36.685604496	-79.669635011	248.6			
T	36.853698844	-79.710710246	276.8			
T	36.904085037	-79.723242430	295.9			
T	37.251344882	-79.857532126	247.7			
T	37.362267791	-79.923954914	334.1			
T	37.302171986	-79.929289332	304.4			
T	37.282223360	-79.926220760	279.3			
T	37.080453214	-79.870474897	319.4			
T	37.041850576	-79.857158496	293.8			
T	36.835310417	-79.772538105	302.7			
T	36.814173790	-79.761361273	308.4			
T	36.730999334	-79.702476175	300.9			
T	36.725255210	-79.690034255	282.8			
T	36.719528139	-79.677634281	284.9			
T	36.716866702	-79.663673612	264.9			
T	36.716691305	-79.651002243	287.3			
T	36.761787629	-79.538240202	210.4			
T	36.896934086	-79.401034335	247.3			
T	37.000487875	-79.381318521	223.4			
T	37.070859546	-79.470299791	204.4			
T	37.104957631	-79.642206754	241.9			
T	37.102831627	-79.668116621	250.0			
T	37.097809704	-79.692670317	288.1			
T	36.994140919	-79.785479416	308.5			
T	36.853084584	-79.713627680	260.0			
T	36.718967551	-79.533395846	255.8			
T	36.693018411	-79.358323049	210.5			
T	36.695734702	-79.332124727	225.0			
T	36.802494157	-79.217888594	183.6			
T	36.941186025	-79.283228490	205.2			
T	36.954312931	-79.304455134	200.4			
T	36.967830083	-79.425426308	301.0			
T	36.882256256	-79.515547929	283.6			
T	36.839636928	-79.527633736	273.8			
T	36.716182442	-79.507231416	237.4			
T	36.637608396	-79.436631409	163.3			
T	36.632175718	-79.425017016	174.3			
T	36.656029845	-79.320864091	189.0			
T	36.672536181	-79.303879211	217.1			
T	36.815573553	-79.247813375	203.0			
T	36.840344683	-79.248600590	170.1			
T	36.964483905	-79.340543424	246.1			
T	36.974980621	-79.360932451	260.9			
T	36.982193279	-79.383243144	300.9			
T	36.987470485	-79.401628030	287.6			
T	36.990296106	-79.536039416	248.8			
T	36.936955652	-79.622037356	213.3			
T	36.924342248	-79.625749306	250.8			
T	36.833744443	-79.598058471	298.2			
T	36.778905571	-79.508700072	215.5			
T	36.774244551	-79.490863278	193.7			
T	36.793865753	-79.381176861	210.3			
T	36.906215348	-79.341620017	223.1			
T	37.029211482	-79.448883523	240.3			
T	37.049258361	-79.622704591	240.9			
T	36.990779289	-79.727228333	299.6			
T	36.976557760	-79.736686265	281.7			
T	36.880131592	-79.724100838	264.2			
T	36.861636028	-79.714746451	249.5			
T	36.785079025	-79.628373185	270.3			
T	36.777866468	-79.608989696	230.7			
T	36.770739248	-79.508008359	206.1			
T	36.869916743	-79.420891697	249.2			
T	36.890706297	-79.417361853	244.2			
T	37.015997961	-79.469220134	198.6			
T	37.065783973	-79.587178935	243.8			
T	37.067832337	-79.608112020	241.8			
T	37.034692075	-79.708984894	258.1			
T	36.954962636	-79.709431328	262.0			
T	36.938596638	-79.701303032	272.8			
T	36.845596131	-79.610198911	273.2			
T	36.829602494	-79.507095821	254.4			
T	36.835143076	-79.493831645	266.6			
T	36.925557151	-79.416666238	254.1			
T	36.943401607	-79.414807298	279.0			
T	37.033233132	-79.444100137	245.8			
T	37.043220328	-79.454975914	240.4			
T	37.052669960	-79.468942454	208.2			
T	37.061489747	-79.485958249	202.7			
T	37.066888509	-79.504825124	279.2			
T	37.062250263	-79.635491838	261.8			
T	36.987387550	-79.669300826	285.7			
T	36.931829859	-79.632609817	254.8			
T	36.919561185	-79.620199597	230.6			
T	36.872015489	-79.494870958	272.3			
T	36.907255629	-79.392798067	227.9			
T	36.918219465	-79.381616392	248.9			
T	36.932515965	-79.368617438	231.6			
T	37.034934264	-79.360153829	249.1			
T	37.047773054	-79.372009626	245.2			
T	37.057880399	-79.382766959	231.5			
