type	latitude	longitude	altitude (m)	name	desc	kml_folder
T	36.714678695	-81.762923104	633.6			
T	36.768318349	-81.715067544	620.2			
T	37.748401349	-81.498846209	724.7			
T	37.622995199	-81.587837857	546.0			
T	36.763457814	-81.722960230	617.7			
T	37.005167345	-81.583892683	695.6			
T	38.185805191	-81.391000081	288.8			
T	37.711534277	-81.636100387	473.9			
T	36.933834681	-81.689015556	654.8			
T	37.418974877	-81.181877353	777.3			
T	37.942538012	-81.025880433	657.1			
T	37.579405042	-81.526654300	459.5			
T	37.154748658	-81.575672099	747.3			
T	37.425104153	-80.850439112	554.2			
T	37.706075171	-80.862679545	817.6			
T	37.489645112	-81.622736685	550.8			
T	37.069695186	-81.724445077	656.7			
T	37.330446703	-80.877652132	1064.4			
T	38.060762263	-80.517486787	1136.6			
T	38.377875938	-81.267846768	379.8			
T	37.360937846	-81.797189835	467.3			
T	37.119845995	-81.403800004	992.6			
T	37.932901781	-80.661204894	733.5			
T	38.425902746	-80.920493249	507.0			
T	37.487698131	-81.473589939	628.2			
T	37.114373323	-81.342249188	926.3			
T	37.848088260	-80.779902227	774.1			
T	38.237892916	-80.960667162	546.7			
T	37.414092366	-81.368500560	833.0			
T	37.484291098	-81.187362269	815.8			
T	38.369631706	-80.797308835	590.7			
T	38.033040838	-81.141505136	534.3			
T	37.281453101	-81.404269859	794.0			
T	37.343164070	-81.122142209	733.8			
T	37.572257881	-81.385465267	687.6			
T	37.046011016	-81.477252329	742.2			
T	36.947564985	-81.477542425	748.6			
T	37.191280739	-81.373766976	959.2			
T	37.473515366	-81.358405848	820.5			
T	37.169837740	-81.448625986	844.6			
T	36.820827087	-81.520858496	743.5			
T	37.019039622	-81.399940041	819.7			
T	37.338432361	-81.378933774	766.9			
T	37.020435712	-81.544025947	780.8			
T	36.984283680	-81.572385769	755.5			
T	37.488264058	-81.505597860	606.4			
T	37.171762346	-81.611481730	572.8			
T	37.047747801	-81.647201638	779.9			
T	37.182495746	-81.584369602	792.0			
T	37.672340660	-81.493868137	669.6			
T	37.312152038	-81.624865842	465.5			
T	37.047803281	-81.652212876	744.1			
T	37.511489212	-81.437919986	649.6			
T	37.930373471	-81.420529060	657.7			
T	37.306400535	-81.623060401	508.7			
T	37.101384345	-81.684709893	748.1			
T	37.123079212	-81.676760265	776.7			
T	37.672435600	-81.526430850	596.0			
T	37.722987334	-81.524508409	786.9			
T	37.841202742	-81.608594146	605.6			
T	37.216269761	-81.732604168	855.4			
T	37.139635741	-81.747825232	725.5			
T	37.393728504	-81.619218052	634.1			
T	37.915006537	-81.551942323	352.1			
T	37.575495988	-81.702891803	491.0			
T	37.232919728	-81.625691011	589.5			
T	37.238464505	-81.596774495	596.9			
T	37.737958195	-81.107882741	770.0			
T	38.132944190	-81.193018170	364.4			
T	37.794668852	-81.638915008	674.7			
T	37.591955786	-81.573248086	570.5			
T	38.102196960	-81.031230455	607.0			
T	38.446193822	-81.211953365	333.7			
T	37.977432822	-81.688798679	478.1			
T	37.622572054	-81.528357322	543.4			
T	38.087538404	-80.999588104	704.7			
T	38.461405575	-81.179370964	244.3			
T	37.929697958	-81.601348590	607.1			
T	37.819219737	-81.490968756	480.9			
T	38.314156982	-81.081770115	451.3			
T	38.455268392	-81.304168674	382.5			
T	37.997948279	-81.666578191	424.6			
T	37.991492226	-81.380249046	558.6			
T	38.616704861	-80.926324862	370.6			
T	38.702906279	-81.301494460	332.5			
T	38.670619402	-81.355743934	223.1			
T	38.183919188	-81.769331200	262.8			
T	38.193805201	-81.462870106	419.7			
T	38.430545292	-81.190461000	337.8			
T	38.893749999	-81.016297302	282.2			
T	38.886751812	-81.160575108	338.9			
T	38.869983877	-81.201294846	257.4			
T	38.437426329	-81.690835940	320.3			
T	38.253478603	-81.525811810	259.7			
T	38.538249938	-81.050962496	287.1			
T	38.703951678	-81.370037321	325.7			
T	38.547640828	-81.741224918	264.5			
T	38.387109686	-81.419025403	312.9			
T	38.664817703	-80.886100440	398.5			
T	38.830113298	-81.381778544	304.3			
T	38.484279293	-81.710509967	213.6			
T	38.325264426	-81.338106260	342.3			
T	38.680180339	-80.790388500	362.4			
T	38.645947712	-81.337486342	283.0			
T	38.198310783	-81.756211812	343.3			
T	38.127248605	-81.272368040	287.0			
T	38.572966209	-80.693465759	499.0			
T	38.676385988	-81.177887158	342.6			
T	38.292867063	-81.660832448	312.8			
T	38.229225757	-81.361253562	315.6			
T	38.540816601	-80.706486935	464.2			
T	38.602104302	-81.063979876	358.5			
T	38.348323034	-81.915657417	261.9			
T	38.155260289	-81.789612450	332.2			
T	38.360681208	-80.665963975	720.2			
T	38.562146295	-80.528276183	690.6			
T	38.562802041	-80.570723142	431.5			
T	38.297116433	-81.466848800	466.6			
T	38.025594560	-81.691900252	402.4			
T	38.143533873	-80.947819863	591.1			
T	38.752548810	-80.603989528	283.7			
T	38.614164377	-81.379013771	283.5			
T	37.732057062	-81.779624425	305.1			
T	37.671408890	-81.347265188	736.1			
T	37.714506383	-81.287574451	773.1			
T	38.480285796	-80.900803835	430.5			
T	38.303141059	-81.379815359	412.0			
T	38.229964439	-81.437395218	365.9			
T	37.761695968	-82.055236479	544.2			
T	39.071158787	-81.668171982	211.0			
T	39.160522219	-81.554113900	209.3			
T	39.095229312	-81.485169442	259.3			
T	38.734148500	-81.159425262	365.4			
T	38.659095919	-81.112526235	318.0			
T	38.707131845	-81.588569301	266.3			
T	38.170447990	-81.864346516	227.2			
T	37.806328104	-81.498470336	666.6			
T	38.376794097	-81.178415450	328.6			
T	38.765302631	-81.579216998	253.0			
T	37.702340544	-81.945783424	388.4			
T	37.139507157	-81.677117186	701.7			
T	37.532754418	-81.188656031	859.4			
T	37.842951914	-81.170560088	695.3			
T	37.930349651	-81.202267042	685.9			
T	37.999236162	-81.792262954	315.2			
T	37.147676884	-82.045424330	533.8			
T	37.093146992	-82.034695345	723.0			
T	36.646308110	-81.611422198	1287.9			
T	37.130983841	-81.216853940	956.6			
T	37.731055950	-81.680391748	523.1			
T	37.093719989	-82.085601211	697.8			
T	36.623646846	-81.721081226	793.6			
T	36.613841049	-81.684750236	972.1			
T	36.967322430	-81.228824936	830.9			
T	37.499287649	-81.439763631	596.3			
T	37.495477004	-81.613874207	498.0			
T	36.877321995	-81.991176139	1135.5			
T	36.475059181	-81.668193018	1032.1			
T	36.443385264	-81.475479233	993.2			
T	36.835012180	-81.122263496	760.4			
T	37.066415804	-81.195317395	823.1			
T	37.109331152	-81.226239383	711.1			
T	37.152915546	-81.262675818	769.1			
T	37.280113093	-81.929844753	555.9			
T	36.768371684	-81.940241510	680.6			
T	36.409044724	-81.415452416	829.9			
T	36.512662366	-81.187847140	842.3			
T	36.544656412	-81.169082061	802.9			
T	37.196838794	-81.375325526	860.2			
T	37.190115600	-81.912861541	663.0			
T	36.480295360	-81.720712999	863.1			
T	36.163883411	-81.138606363	311.9			
T	36.151745600	-81.092260389	359.1			
T	36.104167500	-80.845482061	305.3			
T	36.303228655	-81.189213886	564.8			
T	36.403629482	-80.877573029	400.8			
T	36.429817700	-80.829611281	416.9			
T	36.342759961	-80.956793716	385.0			
T	36.151766814	-81.070763745	347.1			
T	36.251079431	-80.682985052	299.7			
T	36.560627646	-80.379002633	340.4			
T	36.490882680	-80.878569258	468.7			
T	36.472920341	-80.924209079	599.0			
T	36.287484533	-81.141354016	409.1			
T	36.272079207	-80.604269200	247.4			
T	36.448175419	-80.331928814	294.8			
T	36.470370027	-80.343900525	301.3			
T	36.726809033	-80.996414048	768.7			
T	36.534923971	-81.308125400	869.1			
T	36.516591772	-81.298206168	856.6			
T	36.292866626	-80.774316486	284.9			
T	36.193665184	-80.362277445	254.1			
T	37.393926323	-81.629786122	570.1			
T	37.435074590	-81.579528146	418.4			
T	38.255017927	-81.086794041	439.7			
T	38.291982511	-81.088826794	348.2			
T	38.142714979	-81.356957822	552.0			
T	37.429712021	-81.614804518	520.8			
T	37.614007618	-81.267672562	652.4			
T	37.669156814	-81.205763549	789.9			
T	38.206955563	-80.873348609	542.7			
T	37.771039730	-81.208512750	698.5			
T	37.253221965	-81.411653875	803.2			
T	37.880152029	-80.951462215	781.9			
T	38.184701570	-80.834563151	634.7			
T	37.669652822	-81.243768394	783.8			
T	37.607889082	-81.276858741	567.2			
T	37.175996078	-81.501132045	877.5			
T	37.568318312	-81.053576777	625.4			
T	37.994011266	-80.738381745	770.4			
T	37.556583571	-81.125320153	873.0			
T	37.502182679	-81.165352907	788.1			
T	37.158941429	-81.460592875	775.0			
T	37.636257159	-81.052626203	894.3			
T	38.028348907	-80.783709108	817.8			
T	37.946843796	-80.825258292	835.5			
T	37.894096257	-80.843478545	914.6			
T	37.024502726	-81.248746223	846.3			
T	36.977734695	-81.275606516	716.0			
T	36.740114411	-81.352835981	1156.4			
T	37.262537852	-80.762535776	618.0			
T	37.513268052	-80.620618464	671.3			
T	38.062290236	-80.580101109	1057.7			
T	38.069775672	-80.609592860	1000.3			
T	37.550814659	-81.161168395	827.4			
T	36.880335084	-81.389295415	767.7			
T	37.216809339	-80.920091800	849.5			
T	37.953046397	-80.564051223	1108.4			
T	37.987023110	-80.569055260	1072.1			
T	37.789618290	-80.944433078	735.0			
T	37.717953564	-81.000188634	817.7			
T	36.916700910	-81.439032137	1048.3			
T	37.050346164	-81.156607513	832.7			
T	37.395300071	-80.865179204	594.7			
T	37.574201096	-80.762957347	597.4			
T	38.070512350	-80.819580284	770.5			
T	37.236107538	-81.396557479	854.1			
T	36.626284908	-81.450403203	963.0			
T	37.024123607	-80.929081338	741.8			
T	37.756893147	-80.948628003	697.8			
T	37.937584868	-81.260038573	489.7			
T	37.378821465	-81.913199848	452.7			
T	37.070465913	-81.935211905	697.5			
T	37.016623962	-81.925123606	573.5			
T	36.781686467	-81.551737157	831.0			
T	37.581351413	-81.141803223	846.3			
T	37.567108121	-81.491048848	422.8			
T	36.675161896	-81.625923123	943.9			
T	36.590140031	-81.277916913	806.9			
T	37.007877934	-81.057648366	754.8			
T	37.431158475	-81.268465903	889.0			
T	37.309584605	-81.355528222	816.1			
T	36.561446391	-81.522742231	919.4			
T	36.567457944	-81.193493700	756.2			
T	36.946111558	-80.960705181	675.9			
T	37.185958249	-81.296634969	966.0			
T	37.093181772	-81.446150822	927.7			
T	36.484809807	-81.786498551	821.8			
T	36.457767876	-81.781056298	1017.7			
T	36.396094591	-81.335211529	947.5			
T	36.722216083	-80.807909219	807.1			
T	36.799829133	-81.279901155	846.9			
T	36.789354243	-81.329146071	813.6			
T	36.461288756	-81.649547979	975.0			
T	36.262576643	-81.143547883	394.0			
T	36.600217672	-80.764833031	555.3			
T	36.844624935	-81.359530366	1097.7			
T	36.393662844	-81.584946434	1200.2			
T	36.359305351	-81.569058577	1297.1			
T	36.172112409	-81.071804834	323.1			
T	36.500170131	-80.790160429	399.9			
T	36.626664251	-81.390183190	805.7			
T	36.603321169	-81.429576448	889.9			
T	36.210354669	-81.577545774	871.2			
T	36.173843128	-81.556526555	811.8			
T	35.990326350	-80.945001008	362.6			
T	36.246951118	-80.664811772	266.3			
T	36.640694639	-81.361732210	980.7			
T	36.593712213	-81.551664655	1086.4			
T	36.255883737	-81.526984863	1030.9			
T	36.188713253	-80.890438580	333.3			
T	36.399861012	-80.734287116	374.2			
T	36.438778152	-80.741917066	378.2			
T	36.916451417	-81.404848925	781.4			
T	36.714552358	-81.781807478	658.6			
T	36.361080024	-81.235544252	709.2			
T	36.641975208	-80.736172720	915.2			
T	36.679071456	-80.738602371	900.9			
T	37.034948511	-81.286018033	883.5			
T	36.570392744	-81.557870357	937.3			
T	36.217269280	-81.044534485	306.9			
T	36.217347294	-80.992464942	338.7			
T	36.466084729	-80.666621665	364.9			
T	36.492794167	-80.685165780	386.8			
T	36.622340876	-81.291499125	867.5			
T	36.218933569	-81.510545254	995.8			
T	36.142039215	-81.411951902	382.1			
T	36.130033169	-81.377996437	379.3			
T	36.250891941	-80.791646338	269.7			
T	36.636791033	-80.947717700	794.8			
T	36.660156585	-80.999484358	681.6			
T	36.679392148	-81.556528873	1104.6			
T	36.170371783	-81.433991010	657.7			
T	36.116254797	-80.809899465	325.5			
T	36.486538858	-80.868612266	439.6			
T	36.547781190	-81.615193585	1052.4			
T	36.185764725	-81.586588929	988.0			
T	36.094579751	-81.315777948	368.3			
T	36.275962660	-80.801352592	332.6			
T	36.455773136	-80.870996573	415.4			
T	36.486244951	-80.909141303	600.7			
T	36.589321498	-81.582818250	1066.8			
T	36.201142617	-81.692027862	1113.1			
T	35.944380349	-81.004221115	346.3			
T	36.230214032	-80.743897403	323.7			
T	36.267651312	-80.769048199	273.2			
T	36.640003674	-81.482474594	1296.7			
T	36.408978437	-81.781234180	1008.1			
T	36.163453871	-81.198722031	343.5			
T	36.159808409	-81.141799002	295.1			
T	36.305482539	-80.790104966	311.7			
T	36.462324307	-81.318712619	818.4			
T	36.285270852	-81.492528947	951.1			
T	36.123592781	-81.003478906	441.2			
T	36.127687292	-80.966031352	493.4			
T	36.242097691	-80.915766206	321.5			
T	36.254461235	-80.949150639	356.9			
T	36.314990743	-81.355807307	885.4			
T	36.042821217	-81.159937193	636.5			
T	35.978953489	-80.921391834	327.6			
T	35.971544065	-80.873862815	295.0			
T	36.061271431	-80.599790291	265.8			
T	36.300198252	-81.034672621	374.2			
T	36.312812501	-81.073089450	388.6			
T	36.213009656	-81.204247794	369.1			
T	35.995195064	-80.666694249	272.9			
T	35.991415923	-80.628465712	255.5			
T	36.084956798	-80.532352464	248.5			
T	36.279272727	-81.068971985	347.1			
T	36.176163363	-81.107412700	296.5			
T	35.945876444	-80.524744836	216.1			
T	35.938569881	-80.358704792	201.2			
T	36.120429238	-80.746945654	302.5			
T	36.253148154	-81.254398259	592.8			
T	36.172069721	-81.114946666	291.0			
T	36.045741415	-80.504560055	229.5			
T	36.096612904	-80.708058238	237.4			
T	36.160109322	-80.922461922	358.1			
T	36.298233709	-81.403904594	965.8			
T	36.172286418	-80.951191158	350.2			
T	36.140653800	-80.606014443	283.8			
T	36.177388120	-80.364224702	275.4			
T	36.310046998	-80.554198192	298.7			
T	36.525678772	-81.323699653	839.6			
T	36.521100711	-81.358940610	844.2			
T	36.315080272	-81.400217495	908.6			
T	36.132628211	-80.591747936	258.4			
T	36.276217731	-80.378475633	305.8			
T	36.301332371	-80.412679479	281.7			
T	36.489524676	-81.208619186	897.8			
T	36.372105336	-81.550849191	1229.7			
T	36.205340029	-80.803544140	345.6			
T	36.259798865	-80.237348726	228.1			
T	36.327081986	-80.245573912	279.1			
T	36.490478330	-80.955277446	857.7			
T	37.216506108	-81.788899516	752.9			
T	36.333969369	-81.012096033	362.6			
T	36.317195475	-80.955156250	417.0			
T	36.296481914	-80.897706343	358.4			
T	36.280022408	-80.837172628	337.6			
T	36.259288146	-80.767301999	305.5			
T	36.113231838	-80.024895308	294.4			
T	36.293197360	-80.258852345	233.4			
T	36.400232316	-80.600939355	363.8			
T	36.369808818	-81.269273037	1038.7			
T	36.152272929	-80.852060061	334.7			
T	36.105006217	-80.404572374	263.6			
T	36.276994521	-80.057032863	226.0			
T	36.426373346	-80.672600165	365.0			
T	36.416918317	-80.800113649	407.5			
T	36.412478594	-80.834893790	392.0			
T	36.288523529	-80.812781297	285.4			
T	36.149334394	-80.117474845	273.8			
T	36.173488978	-79.991867549	282.6			
T	36.474932775	-80.497293457	400.7			
T	36.562353253	-81.031391913	804.9			
T	36.425467232	-80.833168497	405.6			
T	36.165223763	-80.349648339	238.4			
T	36.121186849	-80.245888227	287.0			
